Is Duplicate Row?,X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Location,Above Ground Sighter Measurement,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Lat/Long,Lat/Long - Split 1,Lat/Long - Split 2
Unique,-73.953242770,40.796264377,40G-PM-1013-04,40G,PM,10132018,4,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9532427699097 40.7962643767092),POINT,(-73.9532427699097 40.7962643767092)
Unique,-73.974316532,40.775467468,11B-PM-1014-07,11B,PM,10142018,7,,Gray,,Gray+,Above Ground,10,True,False,False,True,True,False,False,False,False,False,False,False,False,POINT (-73.9743165321099 40.7754674678574),POINT,(-73.9743165321099 40.7754674678574)
Unique,-73.969152083,40.771710404,10H-AM-1014-06,10H,AM,10142018,6,,Cinnamon,,Cinnamon+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9691520826028 40.7717104037783),POINT,(-73.9691520826028 40.7717104037783)
Unique,-73.958745914,40.798249735,40B-PM-1014-05,40B,PM,10142018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9587459136391 40.7982497351812),POINT,(-73.9587459136391 40.7982497351812)
Unique,-73.956232346,40.794618066,37E-AM-1013-02,37E,AM,10132018,2,,Gray,White,Gray+White,Ground Plane,FALSE,True,True,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9562323455674 40.79461806563491),POINT,(-73.9562323455674 40.79461806563491)
Unique,-73.967154957,40.775134287,14H-AM-1007-01,14H,AM,10072018,1,Adult,Gray,,Gray+,Above Ground,180,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9671549566066 40.7751342870705),POINT,(-73.9671549566066 40.7751342870705)
Unique,-73.958733071,40.790768201,32F-AM-1012-02,32F,AM,10122018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,True,False,True,POINT (-73.9587330707463 40.7907682009641),POINT,(-73.9587330707463 40.7907682009641)
Unique,-73.955791800,40.797922888,40D-PM-1013-03,40D,PM,10132018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9557918001972 40.7979228878042),POINT,(-73.9557918001972 40.7979228878042)
Unique,-73.955259556,40.788953303,32I-PM-1007-01,32I,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,True,True,True,False,False,False,False,True,False,True,False,POINT (-73.9552595564798 40.7889533029466),POINT,(-73.9552595564798 40.7889533029466)
Unique,-73.974706014,40.772852816,8C-AM-1007-02,08C,AM,10072018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9747060143742 40.7728528164878),POINT,(-73.9747060143742 40.7728528164878)
Unique,-73.954767266,40.797324364,40E-PM-1017-03,40E,PM,10172018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.954767265558 40.7973243644491),POINT,(-73.954767265558 40.7973243644491)
Unique,-73.979549272,40.770949747,4A-AM-1007-02,04A,AM,10072018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9795492724533 40.7709497471738),POINT,(-73.9795492724533 40.7709497471738)
Unique,-73.970817546,40.775922857,13E-AM-1017-10,13E,AM,10172018,10,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9708175461804 40.7759228565501),POINT,(-73.9708175461804 40.7759228565501)
Unique,-73.967977800,40.784762947,23B-PM-1012-05,23B,PM,10122018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,5,False,True,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.96797780019 40.7847629473258),POINT,(-73.96797780019 40.7847629473258)
Unique,-73.973803326,40.771184689,7E-AM-1006-02,07E,AM,10062018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,False,False,POINT (-73.9738033257473 40.7711846894166),POINT,(-73.9738033257473 40.7711846894166)
Unique,-73.973059255,40.774087925,10D-AM-1008-04,10D,AM,10082018,4,Juvenile,Gray,,Gray+,Above Ground,25,False,True,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9730592548116 40.7740879251541),POINT,(-73.9730592548116 40.7740879251541)
Unique,-73.971713546,40.776178068,13D-PM-1018-01,13D,PM,10182018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9717135461165 40.776178068008306),POINT,(-73.9717135461165 40.776178068008306)
Unique,-73.971451213,40.776027525,13D-PM-1018-03,13D,PM,10182018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,True,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9714512125212 40.7760275250114),POINT,(-73.9714512125212 40.7760275250114)
Unique,-73.978968791,40.769269314,3B-PM-1007-04,03B,PM,10072018,4,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,4,True,False,True,True,False,False,False,False,False,True,False,True,True,POINT (-73.9789687905912 40.7692693139328),POINT,(-73.9789687905912 40.7692693139328)
Unique,-73.977184773,40.769597116,4C-AM-1006-01,04C,AM,10062018,1,Juvenile,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,True,False,True,False,POINT (-73.9771847728747 40.7695971164981),POINT,(-73.9771847728747 40.7695971164981)
Unique,-73.956854427,40.797251727,39D-AM-1008-06,39D,AM,10082018,6,Adult,Gray,,Gray+,Above Ground,3,False,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9568544270881 40.7972517274475),POINT,(-73.9568544270881 40.7972517274475)
Unique,-73.952028000,40.794634501,39I-PM-1013-03,39I,PM,10132018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,True,False,False,POINT (-73.9520280004414 40.7946345014466),POINT,(-73.9520280004414 40.7946345014466)
Unique,-73.962369615,40.792184861,32B-AM-1017-04,32B,AM,10172018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,13,False,False,True,False,False,False,False,False,False,False,False,False,True,POINT (-73.9623696148045 40.792184861375),POINT,(-73.9623696148045 40.792184861375)
Unique,-73.976502795,40.771732736,7C-AM-1012-02,07C,AM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9765027953575 40.7717327360835),POINT,(-73.9765027953575 40.7717327360835)
Unique,-73.974687752,40.776140281,11B-PM-1014-03,11B,PM,10142018,3,,Gray,,Gray+,Above Ground,10,False,True,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9746877519291 40.7761402808083),POINT,(-73.9746877519291 40.7761402808083)
Unique,-73.971137891,40.769621835,7H-AM-1006-03,07H,AM,10062018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9711378905748 40.769621834633305),POINT,(-73.9711378905748 40.769621834633305)
Unique,-73.965181799,40.781908284,21E-AM-1017-01,21E,AM,10172018,1,Adult,Gray,White,Gray+White,Above Ground,3,False,False,False,True,True,False,False,False,False,True,False,False,False,POINT (-73.9651817987035 40.7819082838334),POINT,(-73.9651817987035 40.7819082838334)
Unique,-73.955035010,40.797694219,41E-PM-1013-02,41E,PM,10132018,2,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9550350096938 40.797694218705004),POINT,(-73.9550350096938 40.797694218705004)
Unique,-73.978704019,40.767901025,2C-AM-1010-06,02C,AM,10102018,6,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,True,True,POINT (-73.9787040192473 40.7679010247281),POINT,(-73.9787040192473 40.7679010247281)
Unique,-73.976163259,40.774108561,9B-PM-1013-05,09B,PM,10132018,5,Juvenile,Gray,White,Gray+White,Ground Plane,FALSE,True,False,False,False,False,False,False,False,True,False,False,True,False,POINT (-73.9761632586697 40.7741085606149),POINT,(-73.9761632586697 40.7741085606149)
Unique,-73.962800449,40.791553264,31B-PM-1007-03,31B,PM,10072018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.962800448652 40.7915532640139),POINT,(-73.962800448652 40.7915532640139)
Unique,-73.977546537,40.768194371,3D-PM-1010-09,03D,PM,10102018,9,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9775465365348 40.7681943707876),POINT,(-73.9775465365348 40.7681943707876)
Unique,-73.976731444,40.766119989,1F-AM-1010-01,01F,AM,10102018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9767314435027 40.7661199889431),POINT,(-73.9767314435027 40.7661199889431)
Unique,-73.973616487,40.772569505,8D-PM-1007-04,08D,PM,10072018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,False,False,POINT (-73.9736164871197 40.7725695048569),POINT,(-73.9736164871197 40.7725695048569)
Unique,-73.968296520,40.780537896,18D-AM-1018-04,18D,AM,10182018,4,Adult,Gray,,Gray+,Above Ground,2,False,False,True,False,True,False,False,False,False,False,False,False,False,POINT (-73.9682965197661 40.7805378963883),POINT,(-73.9682965197661 40.7805378963883)
Unique,-73.974182499,40.768948666,5F-PM-1007-03,05F,PM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,True,False,True,False,POINT (-73.9741824992294 40.7689486657963),POINT,(-73.9741824992294 40.7689486657963)
Unique,-73.966557200,40.780434755,19E-PM-1018-04,19E,PM,10182018,4,,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9665572004288 40.7804347548303),POINT,(-73.9665572004288 40.7804347548303)
Unique,-73.960452427,40.795662433,36B-AM-1013-01,36B,AM,10132018,1,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,False,True,POINT (-73.9604524271167 40.7956624328733),POINT,(-73.9604524271167 40.7956624328733)
Unique,-73.959412057,40.784194575,26I-PM-1010-05,26I,PM,10102018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,10,False,False,True,False,True,False,False,False,False,False,False,True,False,POINT (-73.9594120573719 40.7841945750598),POINT,(-73.9594120573719 40.7841945750598)
Unique,-73.959127913,40.792119713,33E-AM-1014-13,33E,AM,10142018,13,Adult,Black,Cinnamon,Black+Cinnamon,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.959127912788 40.7921197130403),POINT,(-73.959127912788 40.7921197130403)
Unique,-73.955621820,40.798046020,41D-PM-1014-01,41D,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,False,True,POINT (-73.9556218199258 40.7980460204041),POINT,(-73.9556218199258 40.7980460204041)
Unique,-73.972997917,40.774290436,10D-PM-1008-01,10D,PM,10082018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,True,False,POINT (-73.9729979174723 40.7742904356698),POINT,(-73.9729979174723 40.7742904356698)
Unique,-73.969672036,40.779185160,17D-AM-1008-04,17D,AM,10082018,4,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,True,False,True,False,POINT (-73.9696720362627 40.7791851598197),POINT,(-73.9696720362627 40.7791851598197)
Unique,-73.967181612,40.778775229,17F-PM-1020-03,17F,PM,10202018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,35,False,False,True,True,False,False,False,False,False,False,False,False,False,POINT (-73.967181612203 40.7787752287055),POINT,(-73.967181612203 40.7787752287055)
Unique,-73.957369254,40.798925291,41B-PM-1014-03,41B,PM,10142018,3,Adult,Gray,White,Gray+White,Above Ground,28,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9573692542155 40.7989252908321),POINT,(-73.9573692542155 40.7989252908321)
Unique,-73.973092623,40.778133075,14B-PM-1014-08,14B,PM,10142018,8,,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,True,False,False,POINT (-73.9730926233232 40.7781330751738),POINT,(-73.9730926233232 40.7781330751738)
Unique,-73.964497420,40.781002029,20G-PM-1013-02,20G,PM,10132018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.96449741968071 40.7810020292593),POINT,(-73.96449741968071 40.7810020292593)
Unique,-73.964274291,40.779531956,19H-AM-1010-03,19H,AM,10102018,3,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,True,True,True,False,False,False,False,False,False,True,False,POINT (-73.964274290774 40.7795319556023),POINT,(-73.964274290774 40.7795319556023)
Unique,-73.963674017,40.790353822,30B-AM-1007-12,30B,AM,10072018,12,Adult,Gray,,Gray+,Above Ground,4,False,False,True,False,True,False,False,False,False,False,False,False,True,POINT (-73.96367401703081 40.79035382249771),POINT,(-73.96367401703081 40.79035382249771)
Unique,-73.977440736,40.769805613,4C-PM-1010-12,04C,PM,10102018,12,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9774407362587 40.7698056129554),POINT,(-73.9774407362587 40.7698056129554)
Unique,-73.966652655,40.775611172,14H-AM-1007-02,14H,AM,10072018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9666526554772 40.77561117183551),POINT,(-73.9666526554772 40.77561117183551)
Unique,-73.958778759,40.798169901,40A-AM-1010-01,40A,AM,10102018,1,Juvenile,Gray,,Gray+,Above Ground,30,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9587787592751 40.7981699014259),POINT,(-73.9587787592751 40.7981699014259)
Unique,-73.953897055,40.795519679,39G-PM-1013-03,39G,PM,10132018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9538970554532 40.7955196793479),POINT,(-73.9538970554532 40.7955196793479)
Unique,-73.967349014,40.778272813,17F-PM-1020-02,17F,PM,10202018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,25,False,False,False,True,False,False,False,False,False,False,False,False,True,POINT (-73.9673490137465 40.7782728130401),POINT,(-73.9673490137465 40.7782728130401)
Unique,-73.964074164,40.780727458,20G-AM-1018-01,20G,AM,10182018,1,Juvenile,Gray,,Gray+,Above Ground,7,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9640741640547 40.7807274581426),POINT,(-73.9640741640547 40.7807274581426)
Unique,-73.956989664,40.791191451,33G-PM-1006-02,33G,PM,10062018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9569896638974 40.7911914507504),POINT,(-73.9569896638974 40.7911914507504)
Unique,-73.980777106,40.768163573,1A-AM-1007-02,01A,AM,10072018,2,Adult,Gray,White,Gray+White,Above Ground,11,False,False,True,False,False,False,False,False,False,True,False,True,False,POINT (-73.980777106431 40.7681635726316),POINT,(-73.980777106431 40.7681635726316)
Unique,-73.961806464,40.792158440,32C-PM-1013-12,32C,PM,10132018,12,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,True,True,False,False,POINT (-73.9618064639153 40.792158440043),POINT,(-73.9618064639153 40.792158440043)
Unique,-73.960035702,40.790653977,32E-AM-1007-08,32E,AM,10072018,8,Adult,Gray,,Gray+,Above Ground,65,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9600357018376 40.7906539766881),POINT,(-73.9600357018376 40.7906539766881)
Unique,-73.978755295,40.769077963,3B-AM-1010-06,03B,AM,10102018,6,Adult,Gray,,Gray+,Above Ground,20,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9787552947847 40.7690779628762),POINT,(-73.9787552947847 40.7690779628762)
Unique,-73.978103345,40.766672407,1D-AM-1006-03,01D,AM,10062018,3,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9781033448468 40.7666724066213),POINT,(-73.9781033448468 40.7666724066213)
Unique,-73.970234898,40.777329542,15D-PM-1017-01,15D,PM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9702348982803 40.7773295419104),POINT,(-73.9702348982803 40.7773295419104)
Unique,-73.964211128,40.777771399,18I-PM-1007-07,18I,PM,10072018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9642111283068 40.7777713985327),POINT,(-73.9642111283068 40.7777713985327)
Unique,-73.980166644,40.768690534,2B-PM-1013-01,02B,PM,10132018,1,Adult,Gray,White,Gray+White,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9801666435401 40.7686905339212),POINT,(-73.9801666435401 40.7686905339212)
